4.1145	5.2674	1	4.2567	5.4096	1	4.1763	5.3479	1	0.1387	4.1972	5.1903	1	4.3338	5.3269	1	4.2043	5.1974	1	4.3268	5.3199	1
4.3745	5.4805	1	4.506	5.612	1	4.4302	5.5564	1	0.1504	4.4647	5.4044	1	4.5821	5.5218	1	4.4675	5.4072	1	4.5793	5.519	1
4.2206	5.3258	1	4.542	5.6472	1	4.3667	5.5012	1	0.1559	4.3094	5.2423	1	4.6255	5.5585	1	4.3318	5.2647	1	4.6031	5.536	1
4.3074	5.3982	1	4.3558	5.4466	1	4.3452	5.4088	1	0.1711	4.4064	5.3105	1	4.4435	5.3476	1	4.4049	5.309	1	4.445	5.3491	1
4.2553	5.3908	1	4.4352	5.5706	1	4.3575	5.4685	1	0.1512	4.3483	5.3121	1	4.5138	5.4776	1	4.3548	5.3185	1	4.5074	5.4712	1
3.8448	4.9439	0	4.2269	5.326	1	4.0564	5.1143	1	0.164	3.9368	4.8557	0	4.3151	5.2339	1	3.9662	4.8851	0	4.2857	5.2046	1
4.4617	5.6277	1	4.0505	5.2165	1	4.2802	5.398	1	0.1421	4.5445	5.5448	1	4.1334	5.1337	1	4.5154	5.5156	1	4.1626	5.1629	1
4.3189	5.5857	1	4.5391	5.8059	1	4.4553	5.6695	1	0.1325	4.4099	5.5088	1	4.616	5.715	1	4.4174	5.5164	1	4.6084	5.7074	1
4.9025	6.1201	1	4.82	6.0377	1	4.8857	6.0544	1	0.1509	4.9945	6.0284	1	4.9117	5.9457	1	4.9881	6.022	1	4.9181	5.952	1
4.7516	5.8917	1	4.6993	5.8394	1	4.6982	5.8928	1	0.1428	4.8366	5.8139	1	4.7771	5.7543	1	4.8293	5.8065	1	4.7844	5.7617	1
4.5409	5.6349	1	4.5212	5.6151	1	4.508	5.648	1	0.1472	4.6188	5.5516	1	4.6044	5.5373	1	4.62	5.5529	1	4.6031	5.536	1
4.1979	5.2421	1	4.258	5.3021	1	4.2072	5.2929	1	0.1576	4.2747	5.1543	1	4.3458	5.2254	1	4.2849	5.1645	1	4.3355	5.2151	1
4.4678	5.5451	1	4.6161	5.6934	1	4.4883	5.6729	1	0.1457	4.5486	5.469	1	4.6922	5.6125	1	4.5571	5.4774	1	4.6837	5.6041	1
4.0105	5.1322	1	4.3501	5.4719	1	4.1338	5.3485	1	0.1243	4.088	5.0704	1	4.412	5.3943	1	4.1013	5.0836	1	4.3987	5.3811	1
4.2963	5.3976	1	4.348	5.4494	1	4.326	5.4196	1	0.1632	4.3883	5.31	1	4.4356	5.3573	1	4.3903	5.312	1	4.4337	5.3553	1
4.3571	5.4962	1	4.4778	5.6169	1	4.439	5.535	1	0.1583	4.4444	5.4031	1	4.5709	5.5296	1	4.4569	5.4156	1	4.5584	5.5172	1
4.2828	5.3895	1	4.1664	5.273	1	4.2027	5.3531	1	0.1404	4.361	5.3123	1	4.2435	5.1948	1	4.3523	5.3036	1	4.2522	5.2035	1
